Index,Day,Time,Light,Sp4,Sp5,Sp9,Sp10,Sp11,Sp12,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp21,Sp25
19958,1,2024-05-01 12:20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19959,1,2024-05-01 12:21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19960,1,2024-05-01 12:22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19961,1,2024-05-01 12:23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19962,1,2024-05-01 12:24:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19963,1,2024-05-01 12:25:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19964,1,2024-05-01 12:26:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19965,1,2024-05-01 12:27:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19966,1,2024-05-01 12:28:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19967,1,2024-05-01 12:29:00,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
19968,1,2024-05-01 12:30:00,1,0,5,0,3,0,0,0,0,0,0,0,0,0,0
19969,1,2024-05-01 12:31:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19970,1,2024-05-01 12:32:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19971,1,2024-05-01 12:33:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19972,1,2024-05-01 12:34:00,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0
19973,1,2024-05-01 12:35:00,1,0,11,0,0,0,0,0,0,2,0,0,0,0,0
19974,1,2024-05-01 12:36:00,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0
19975,1,2024-05-01 12:37:00,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
19976,1,2024-05-01 12:38:00,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
19977,1,2024-05-01 12:39:00,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0
19978,1,2024-05-01 12:40:00,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
19979,1,2024-05-01 12:41:00,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
19980,1,2024-05-01 12:42:00,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
19981,1,2024-05-01 12:43:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19982,1,2024-05-01 12:44:00,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
19983,1,2024-05-01 12:45:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19984,1,2024-05-01 12:46:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19985,1,2024-05-01 12:47:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19986,1,2024-05-01 12:48:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19987,1,2024-05-01 12:49:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19988,1,2024-05-01 12:50:00,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0
19989,1,2024-05-01 12:51:00,1,0,0,0,0,0,12,0,0,0,1,0,0,0,0
19990,1,2024-05-01 12:52:00,1,0,0,0,0,0,6,0,0,0,3,0,0,0,0
19991,1,2024-05-01 12:53:00,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0
19992,1,2024-05-01 12:54:00,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
19993,1,2024-05-01 12:55:00,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
19994,1,2024-05-01 12:56:00,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0
19995,1,2024-05-01 12:57:00,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
19996,1,2024-05-01 12:58:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19997,1,2024-05-01 12:59:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19998,1,2024-05-01 13:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,1,2024-05-01 13:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,1,2024-05-01 13:02:00,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
20001,1,2024-05-01 13:03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,1,2024-05-01 13:04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20003,1,2024-05-01 13:05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20004,1,2024-05-01 13:06:00,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
20005,1,2024-05-01 13:07:00,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
20006,1,2024-05-01 13:08:00,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0
20007,1,2024-05-01 13:09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20008,1,2024-05-01 13:10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20009,1,2024-05-01 13:11:00,1,0,0,0,0,0,8,0,0,0,3,0,0,0,0
20010,1,2024-05-01 13:12:00,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0
20011,1,2024-05-01 13:13:00,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0
20012,1,2024-05-01 13:14:00,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0
20013,1,2024-05-01 13:15:00,1,0,0,0,0,0,7,0,0,0,2,0,0,0,0
20014,1,2024-05-01 13:16:00,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0
20015,1,2024-05-01 13:17:00,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0
20016,1,2024-05-01 13:18:00,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0
20017,1,2024-05-01 13:19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20018,1,2024-05-01 13:20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20019,1,2024-05-01 13:21:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20020,1,2024-05-01 13:22:00,1,0,0,0,0,4,6,0,0,0,0,0,0,0,0
20021,1,2024-05-01 13:23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20022,1,2024-05-01 13:24:00,1,0,0,4,0,3,0,0,0,0,0,0,0,0,0
20023,1,2024-05-01 13:25:00,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0
20024,1,2024-05-01 13:26:00,1,0,0,5,0,6,0,0,0,0,0,0,0,0,0
20025,1,2024-05-01 13:27:00,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0
20026,1,2024-05-01 13:28:00,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0
20027,1,2024-05-01 13:29:00,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0
20028,1,2024-05-01 13:30:00,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0
20029,1,2024-05-01 13:31:00,1,0,0,5,0,3,0,0,0,0,0,0,0,0,0
20030,1,2024-05-01 13:32:00,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
20031,1,2024-05-01 13:33:00,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
20032,1,2024-05-01 13:34:00,1,0,0,9,0,0,0,0,0,0,0,0,0,0,3
20033,1,2024-05-01 13:35:00,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
20034,1,2024-05-01 13:36:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20035,1,2024-05-01 13:37:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20036,1,2024-05-01 13:38:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20037,1,2024-05-01 13:39:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20038,1,2024-05-01 13:40:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20039,1,2024-05-01 13:41:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20040,1,2024-05-01 13:42:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20041,1,2024-05-01 13:43:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20042,1,2024-05-01 13:44:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20043,1,2024-05-01 13:45:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20044,1,2024-05-01 13:46:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20045,1,2024-05-01 13:47:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20046,1,2024-05-01 13:48:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20047,1,2024-05-01 13:49:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20048,1,2024-05-01 13:50:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20049,1,2024-05-01 13:51:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20050,1,2024-05-01 13:52:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20051,1,2024-05-01 13:53:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20052,1,2024-05-01 13:54:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20053,1,2024-05-01 13:55:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20054,1,2024-05-01 13:56:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20055,1,2024-05-01 13:57:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20056,1,2024-05-01 13:58:00,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0
20057,1,2024-05-01 13:59:00,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0
20058,1,2024-05-01 14:00:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20059,1,2024-05-01 14:01:00,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0
20060,1,2024-05-01 14:02:00,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0
20061,1,2024-05-01 14:03:00,1,0,0,0,0,35,0,0,0,0,0,0,0,0,0
20062,1,2024-05-01 14:04:00,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0
20063,1,2024-05-01 14:05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20064,1,2024-05-01 14:06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20065,1,2024-05-01 14:07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20066,1,2024-05-01 14:08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20067,1,2024-05-01 14:09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20068,1,2024-05-01 14:10:00,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0
20069,1,2024-05-01 14:11:00,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0
20070,1,2024-05-01 14:12:00,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0
20071,1,2024-05-01 14:13:00,1,0,0,0,0,0,0,0,0,0,5,2,0,0,0
20072,1,2024-05-01 14:14:00,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
20073,1,2024-05-01 14:15:00,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0
20074,1,2024-05-01 14:16:00,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20075,1,2024-05-01 14:17:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20076,1,2024-05-01 14:18:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20077,1,2024-05-01 14:19:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20078,1,2024-05-01 14:20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20079,1,2024-05-01 14:21:00,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
20080,1,2024-05-01 14:22:00,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0
20081,1,2024-05-01 14:23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20082,1,2024-05-01 14:24:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20083,1,2024-05-01 14:25:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20084,1,2024-05-01 14:26:00,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0
20085,1,2024-05-01 14:27:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20086,1,2024-05-01 14:28:00,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
20087,1,2024-05-01 14:29:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20088,1,2024-05-01 14:30:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20089,1,2024-05-01 14:31:00,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0
20090,1,2024-05-01 14:32:00,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
20091,1,2024-05-01 14:33:00,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
20092,1,2024-05-01 14:34:00,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
20093,1,2024-05-01 14:35:00,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0
20094,1,2024-05-01 14:36:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20095,1,2024-05-01 14:37:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20096,1,2024-05-01 14:38:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20097,1,2024-05-01 14:39:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20098,1,2024-05-01 14:40:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20099,1,2024-05-01 14:41:00,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
20100,1,2024-05-01 14:42:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20101,1,2024-05-01 14:43:00,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0
20102,1,2024-05-01 14:44:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20103,1,2024-05-01 14:45:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20104,1,2024-05-01 14:46:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20105,1,2024-05-01 14:47:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20106,1,2024-05-01 14:48:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20107,1,2024-05-01 14:49:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20108,1,2024-05-01 14:50:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20109,1,2024-05-01 14:51:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110,1,2024-05-01 14:52:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20111,1,2024-05-01 14:53:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112,1,2024-05-01 14:54:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20113,1,2024-05-01 14:55:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20114,1,2024-05-01 14:56:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20115,1,2024-05-01 14:57:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20116,1,2024-05-01 14:58:00,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
20117,1,2024-05-01 14:59:00,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
20118,1,2024-05-01 15:00:00,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0
20119,1,2024-05-01 15:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120,1,2024-05-01 15:02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20121,1,2024-05-01 15:03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122,1,2024-05-01 15:04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20123,1,2024-05-01 15:05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20124,1,2024-05-01 15:06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20125,1,2024-05-01 15:07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20126,1,2024-05-01 15:08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20127,1,2024-05-01 15:09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20128,1,2024-05-01 15:10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20129,1,2024-05-01 15:11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130,1,2024-05-01 15:12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20131,1,2024-05-01 15:13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20132,1,2024-05-01 15:14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20133,1,2024-05-01 15:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20134,1,2024-05-01 15:16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20135,1,2024-05-01 15:17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20136,1,2024-05-01 15:18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20137,1,2024-05-01 15:19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20138,1,2024-05-01 15:20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20139,1,2024-05-01 15:21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140,1,2024-05-01 15:22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141,1,2024-05-01 15:23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20142,1,2024-05-01 15:24:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20143,1,2024-05-01 15:25:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20144,1,2024-05-01 15:26:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20145,1,2024-05-01 15:27:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20146,1,2024-05-01 15:28:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20147,1,2024-05-01 15:29:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20148,1,2024-05-01 15:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20149,1,2024-05-01 15:31:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150,1,2024-05-01 15:32:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151,1,2024-05-01 15:33:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20152,1,2024-05-01 15:34:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20153,1,2024-05-01 15:35:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20154,1,2024-05-01 15:36:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20155,1,2024-05-01 15:37:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20156,1,2024-05-01 15:38:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20157,1,2024-05-01 15:39:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20158,1,2024-05-01 15:40:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20159,1,2024-05-01 15:41:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160,1,2024-05-01 15:42:00,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
20161,1,2024-05-01 15:43:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20162,1,2024-05-01 15:44:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20163,1,2024-05-01 15:45:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20164,1,2024-05-01 15:46:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20165,1,2024-05-01 15:47:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20166,1,2024-05-01 15:48:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20167,1,2024-05-01 15:49:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20168,1,2024-05-01 15:50:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20169,1,2024-05-01 15:51:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170,1,2024-05-01 15:52:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20171,1,2024-05-01 15:53:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20172,1,2024-05-01 15:54:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20173,1,2024-05-01 15:55:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20174,1,2024-05-01 15:56:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20175,1,2024-05-01 15:57:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20176,1,2024-05-01 15:58:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20177,1,2024-05-01 15:59:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20178,1,2024-05-01 16:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20179,1,2024-05-01 16:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180,1,2024-05-01 16:02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20181,1,2024-05-01 16:03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20182,1,2024-05-01 16:04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20183,1,2024-05-01 16:05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20184,1,2024-05-01 16:06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20185,1,2024-05-01 16:07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20186,1,2024-05-01 16:08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20187,1,2024-05-01 16:09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20188,1,2024-05-01 16:10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20189,1,2024-05-01 16:11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190,1,2024-05-01 16:12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191,1,2024-05-01 16:13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20192,1,2024-05-01 16:14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20193,1,2024-05-01 16:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20194,1,2024-05-01 16:16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20195,1,2024-05-01 16:17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20196,1,2024-05-01 16:18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20197,1,2024-05-01 16:19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20198,1,2024-05-01 16:20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20199,1,2024-05-01 16:21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200,1,2024-05-01 16:22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20201,1,2024-05-01 16:23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20202,1,2024-05-01 16:24:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20203,1,2024-05-01 16:25:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20204,1,2024-05-01 16:26:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20205,1,2024-05-01 16:27:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20206,1,2024-05-01 16:28:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20207,1,2024-05-01 16:29:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20208,1,2024-05-01 16:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20209,1,2024-05-01 16:31:00,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
20210,1,2024-05-01 16:32:00,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
20211,1,2024-05-01 16:33:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20212,1,2024-05-01 16:34:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20213,1,2024-05-01 16:35:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20214,1,2024-05-01 16:36:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20215,1,2024-05-01 16:37:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20216,1,2024-05-01 16:38:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20217,1,2024-05-01 16:39:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20218,1,2024-05-01 16:40:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20219,1,2024-05-01 16:41:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220,1,2024-05-01 16:42:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221,1,2024-05-01 16:43:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20222,1,2024-05-01 16:44:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20223,1,2024-05-01 16:45:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20224,1,2024-05-01 16:46:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20225,1,2024-05-01 16:47:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20226,1,2024-05-01 16:48:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20227,1,2024-05-01 16:49:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20228,1,2024-05-01 16:50:00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20229,1,2024-05-01 16:51:00,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
20230,1,2024-05-01 16:52:00,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
20231,1,2024-05-01 16:53:00,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0
20232,1,2024-05-01 16:54:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20233,1,2024-05-01 16:55:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20234,1,2024-05-01 16:56:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20235,1,2024-05-01 16:57:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20236,1,2024-05-01 16:58:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20237,1,2024-05-01 16:59:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20238,1,2024-05-01 17:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20239,1,2024-05-01 17:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240,1,2024-05-01 17:02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20241,1,2024-05-01 17:03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20242,1,2024-05-01 17:04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20243,1,2024-05-01 17:05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20244,1,2024-05-01 17:06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20245,1,2024-05-01 17:07:00,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
20246,1,2024-05-01 17:08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
